Barooga,Barooga-1-1-1,"The growth of nestling blue tits is influenced by competition with siblings. The relevant factor is not the absolute number of siblings, but the relative change in brood size compared to the expected brood size. It seems that parents ""decide"" to lay as many eggs as they can comfortably raise (a 'quality' confounder), but having fewer or more siblings respectively decreases or increases the intensity of sibling competition. Every 10% decrease in brood size compared to clutch size increases the average weight of nestlings by 0.18 grams.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_QhJspbYhGLOQVZD,relative_CS,3145,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relative_CS,envir_rear,NA,NA,NA,NA,NA,NA
Barraba,Barraba-1-1-1,"With nestlings from enlarged broods being on average approximately 10% lighter compared to those from reduced broods, our results demonstrate a strong general effect of a brood size manipulation of Â± 25% on nestling mass at day 14 in blue tits consistent across both our data sets.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_Rk5gQvyBw90zCvf,rear_nest_trt_R.E,2160,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belmont,Belmont-1-1-1,"Independently of the sex, the rearing nest and the manipulation of the brood size, the growth of the nestling blue tits seems to be highly affected by competition with siblings. Giving the high correlation between number of sibling or non-sibling with total chicks in the nest, it seems that be genetically related or not made no difference. Overall, growth is reduced and weight declines as the number of siblings in the nest increases. As reported in the results, chicks reared in a nest with only one sibling (mean: 10.88 grams Â± 0.12 SE) weighed on average 12% more (1.41 Â± 0.18) compared chicks reared with eight siblings (9.47 Â± 0.13).",neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_rl4gKNbuSPbhvjj,rear_nest_trt_R.E,2087,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,blood_sib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bemboka,Bemboka-2-2-1,"As clutch size increases, the growth outcomes (tarsus length and weight) significantly decrease.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_rqkAgIU6rLn6bO9,rear_Cs_at_start_of_rearing,3635,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,hatch_nest_dad_Ring,NA,NA,NA,NA,hatch_nest_CS,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bemboka,Bemboka-1-1-1,"As clutch size increases, the growth outcomes (tarsus length and weight) significantly decrease.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_rqkAgIU6rLn6bO9,rear_Cs_at_start_of_rearing,3635,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,hatch_nest_dad_Ring,NA,NA,NA,NA,hatch_nest_CS,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benalla,Benalla-1-1-1,"Both tarsus length and mass were significantly decreased when broods were experimentally increased, indicating that heightened sibling competition decreases growth. Decreasing brood size (i.e., alleviating natural levels of competition) had a more modest effect in the opposite direction, once again consistent with a negative effect of sibling competition on growth.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_sb3t48UcPt6oBO1,rear_nest_trt_C.E,2700,0,linear,standard,NA,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,NA,rear_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benalla,Benalla-1-1-2,"Both tarsus length and mass were significantly decreased when broods were experimentally increased, indicating that heightened sibling competition decreases growth. Decreasing brood size (i.e., alleviating natural levels of competition) had a more modest effect in the opposite direction, once again consistent with a negative effect of sibling competition on growth.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_sb3t48UcPt6oBO1,rear_nest_trt_R.C,2700,0,linear,standard,NA,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,NA,rear_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benalla,Benalla-2-2-1,"Both tarsus length and mass were significantly decreased when broods were experimentally increased, indicating that heightened sibling competition decreases growth. Decreasing brood size (i.e., alleviating natural levels of competition) had a more modest effect in the opposite direction, once again consistent with a negative effect of sibling competition on growth.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_sb3t48UcPt6oBO1,rear_nest_trt_C.E,2700,0,linear,standard,NA,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,NA,rear_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benalla,Benalla-2-2-2,"Both tarsus length and mass were significantly decreased when broods were experimentally increased, indicating that heightened sibling competition decreases growth. Decreasing brood size (i.e., alleviating natural levels of competition) had a more modest effect in the opposite direction, once again consistent with a negative effect of sibling competition on growth.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_sb3t48UcPt6oBO1,rear_nest_trt_R.C,2700,0,linear,standard,NA,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,NA,rear_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bendigo,Bendigo-5-5-1,"Body index was negatively affected by the date of the first egg laid in the clutch where the chick hatched (although marginally significant for males), the clutch size in the nest were the chick was hatched and the net change in chick number in the nest of rearing (Table 2). Body condition impoverished with the number of siblings in the nests where hatched and reared and tend to improve when chicks hatched early in the breeding season.",neg_c,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),residuals of the regression day_14_weight ~ day_14_tarsus_length,residual_day_14_weight_males,R_SDyCfmAPuL4gcKZ,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bendigo,Bendigo-2-2-1,Body mass was negatively affected by the clutch size in the nest where the chick was hatched and the net change in chick number in the nest of rearing. Chicks had lower body mass when hatched and reared in nests with more siblings. Chicks reared in a different nest had increased body mass than birds reared in the hatching nest (Table 1).,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",residuals of the regression day_14_weight ~ day_14_tarsus_length,residual_day_14_weight_females,R_SDyCfmAPuL4gcKZ,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bendigo,Bendigo-1-1-1,Body mass was negatively affected by the clutch size in the nest where the chick was hatched and the net change in chick number in the nest of rearing. Chicks had lower body mass when hatched and reared in nests with more siblings. Chicks reared in a different nest had increased body mass than birds reared in the hatching nest (Table 1).,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_SDyCfmAPuL4gcKZ,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bendigo,Bendigo-3-3-1,Body mass was negatively affected by the clutch size in the nest where the chick was hatched and the net change in chick number in the nest of rearing. Chicks had lower body mass when hatched and reared in nests with more siblings. Chicks reared in a different nest had increased body mass than birds reared in the hatching nest (Table 1).,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_SDyCfmAPuL4gcKZ,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,day_14_weight,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bendigo,Bendigo-4-4-1,Body mass was negatively affected by the clutch size in the nest where the chick was hatched and the net change in chick number in the nest of rearing. Chicks had lower body mass when hatched and reared in nests with more siblings. Chicks reared in a different nest had increased body mass than birds reared in the hatching nest (Table 1).,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_SDyCfmAPuL4gcKZ,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berrima,Berrima-1-1-1,"Increased competition among siblings in blue tits impairs growth: it decreases fledging tarsus length and body mass,",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_T0k5x1ig6yJeJl7,rear_nest_trt_R.E,2711,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berrima,Berrima-2-2-1,"Increased competition among siblings in blue tits impairs growth: it decreases fledging tarsus length and body mass,",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_T0k5x1ig6yJeJl7,rear_nest_trt_R.E,2711,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berwick,Berwick-2-2-1,No relationship between tarsus length and competition,none_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_tarsus_length,R_vMhaGW8Th967p9n,net_rearing_manipulation,2367,0,generalised,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,NA,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berwick,Berwick-1-1-1,"For body mass at day 14, there appeared to be an effect of competition with nest-mates. Body mass was negatively correlated with number of nestlings in the nest at day 0 post-transfer, where a large number of nestlings resulted in lower body mass",neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_vMhaGW8Th967p9n,NA,2367,0,generalised,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,NA,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berwick,Berwick-4-4-1,The number of nestlings that fledged was negatively correlated with the number of nestlings in the nest where a smaller number of nestlings survived to fledging with an increase in the number of nestlings in the nest,neg_c,NA,NA,blue tit,1,constructed variable (combining information from two or more original variables),rear_Cs_at_start_of_rearing minus number_chicks_fledged_from_rear_nest,NA,R_vMhaGW8Th967p9n,rear_Cs_at_start_of_rearing,2313,0,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berwick,Berwick-3-3-1,"For body mass at day 14, there appeared to be an effect of competition with nest-mates. Body mass was negatively correlated with number of nestlings in the nest at day 0 post-transfer, where a large number of nestlings resulted in lower body mass",neg_c,NA,NA,blue tit,1,constructed variable (combining information from two or more original variables),I minused the number of chicks that hatched from the cluth size to represent the number that did not survive to hatching,NA,R_vMhaGW8Th967p9n,NA,2298,0,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beverle,Beverle-1-1-1,"I conclude that there is some evidence that growth may be influenced by competition with siblings. Larger broods and experimentally enlarged nests were associated with smaller and lighter nestlings on day 14. Furthermore, there was more variation in nestling size and mass on day 14 in nests with experimentally increased brood sizes, which may indicate that some siblings were not able to compete effectively for resources in those broods. Those effects may also underestimate competition, since nestlings were also more likely to die before fledging (or measurement) in enlarged broods. 

However, most differences observed were driven by broods that were enlarged beyond the natural range of variation in brood size and there was less evidence that brood reduction resulted in a release from sibling competition. Therefore, it is somewhat unclear how big of a role sibling competition plays in driving variation in nestling growth under normal conditions and it may only be especially important at larger brood sizes or when resources are especially limited.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_yZQkQmoW6cuEO09,rear_nest_trt_R.E,3720,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
